Date,Time ,Level_cm,Cal_point_cm,Corrected_level_cm,
8/18/2017,0:00,-8.7,25.8,17.1,
8/18/2017,12:00,-9.3,25.8,16.5,
8/19/2017,0:00,-9.8,25.8,16,
8/19/2017,12:00,-10,25.8,15.8,
8/20/2017,0:00,-8.6,25.8,17.2,
8/20/2017,12:00,-8.1,25.8,17.7,
8/21/2017,0:00,-7.6,25.8,18.2,
8/21/2017,12:00,-7.9,25.8,17.9,
8/22/2017,0:00,-6,25.8,19.8,
8/22/2017,12:00,-6.1,25.8,19.7,
8/23/2017,0:00,-8.3,25.8,17.5,
8/23/2017,12:00,-7.8,25.8,18,
8/24/2017,0:00,-10.5,25.8,15.3,
8/24/2017,12:00,-11.4,25.8,14.4,
8/25/2017,0:00,-10.6,25.8,15.2,
8/25/2017,12:00,-9.2,25.8,16.6,
8/26/2017,0:00,-11.1,25.8,14.7,
8/26/2017,12:00,-10.1,25.8,15.7,
8/27/2017,0:00,-11.7,25.8,14.1,
8/27/2017,12:00,-11,25.8,14.8,
8/28/2017,0:00,-11.7,25.8,14.1,
8/28/2017,12:00,-11.1,25.8,14.7,
8/29/2017,0:00,-11.5,25.8,14.3,
8/29/2017,12:00,-11.6,25.8,14.2,
8/30/2017,0:00,-9.6,25.8,16.2,
8/30/2017,12:00,-8.9,25.8,16.9,
8/31/2017,0:00,-9.8,25.8,16,
8/31/2017,12:00,-10.2,25.8,15.6,
9/1/2017,0:00,-10.9,25.8,14.9,
9/1/2017,12:00,-11.1,25.8,14.7,
9/2/2017,0:00,-11.6,25.8,14.2,
9/2/2017,12:00,-11.9,25.8,13.9,
9/3/2017,0:00,-12.5,25.8,13.3,
9/3/2017,12:00,-12.7,25.8,13.1,
9/4/2017,0:00,-14,25.8,11.8,
9/4/2017,12:00,-14.3,25.8,11.5,
9/5/2017,0:00,-15.4,25.8,10.4,
9/5/2017,12:00,-15.3,25.8,10.5,
9/6/2017,0:00,-15.2,25.8,10.6,
9/6/2017,12:00,-15.6,25.8,10.2,
9/7/2017,0:00,-15,25.8,10.8,
9/7/2017,12:00,-13.7,25.8,12.1,
9/8/2017,0:00,-15.3,25.8,10.5,
9/8/2017,12:00,-14.1,25.8,11.7,
9/9/2017,0:00,-15.4,25.8,10.4,
9/9/2017,12:00,-15.9,25.8,9.9,
9/10/2017,0:00,-16.5,25.8,9.3,
9/10/2017,12:00,-16.6,25.8,9.2,
9/11/2017,0:00,-16.6,25.8,9.2,
9/11/2017,12:00,-16.1,25.8,9.7,
9/12/2017,0:00,-15.6,25.8,10.2,
9/12/2017,12:00,-16.5,25.8,9.3,
9/13/2017,0:00,-16,25.8,9.8,
9/13/2017,12:00,-16.6,25.8,9.2,
9/14/2017,0:00,-16.4,25.8,9.4,
9/14/2017,12:00,-17.3,25.8,8.5,
9/15/2017,0:00,-18.1,25.8,7.7,
9/15/2017,12:00,-18.5,25.8,7.3,
9/16/2017,0:00,-17.2,25.8,8.6,
9/16/2017,12:00,-18.1,25.8,7.7,
9/17/2017,0:00,-18.2,25.8,7.6,
9/17/2017,12:00,-19.2,25.8,6.6,
9/18/2017,0:00,-18.7,25.8,7.1,
9/18/2017,12:00,-19.1,25.8,6.7,
9/19/2017,0:00,-18.2,25.8,7.6,
9/19/2017,12:00,-19.4,25.8,6.4,
9/20/2017,0:00,-17.8,25.8,8,
9/20/2017,12:00,-18.5,25.8,7.3,
9/21/2017,0:00,-17.3,25.8,8.5,
9/21/2017,12:00,-16.7,25.8,9.1,
9/22/2017,0:00,-16.5,25.8,9.3,
9/22/2017,12:00,-41,25.8,-15.2,
9/23/2017,0:00,-17,25.8,8.8,
9/23/2017,12:00,-18.2,25.8,7.6,
9/24/2017,0:00,-19.3,25.8,6.5,
9/24/2017,12:00,-18.7,25.8,7.1,
9/25/2017,0:00,-9.2,25.8,16.6,
9/25/2017,12:00,-12,25.8,13.8,
9/26/2017,0:00,-13.1,25.8,12.7,
9/26/2017,12:00,-11.4,25.8,14.4,
9/27/2017,0:00,-12.4,25.8,13.4,
9/27/2017,12:00,-10.2,25.8,15.6,
9/28/2017,0:00,-10.5,25.8,15.3,
9/28/2017,12:00,-9.6,25.8,16.2,
9/29/2017,0:00,-8.9,25.8,16.9,
9/29/2017,12:00,-7.9,25.8,17.9,
9/30/2017,0:00,-10.5,25.8,15.3,
9/30/2017,12:00,-11.1,25.8,14.7,
10/1/2017,0:00,-9.2,25.8,16.6,
10/1/2017,12:00,-10.3,25.8,15.5,
10/2/2017,0:00,-15.8,25.8,10,
10/2/2017,12:00,-17.7,25.8,8.1,
10/3/2017,0:00,-18.2,25.8,7.6,
10/3/2017,12:00,-18.5,25.8,7.3,
10/4/2017,0:00,-18.3,25.8,7.5,
10/4/2017,12:00,-18.6,25.8,7.2,
10/5/2017,0:00,-18.3,25.8,7.5,
10/5/2017,12:00,-18.7,25.8,7.1,
10/6/2017,0:00,-17.4,25.8,8.4,
10/6/2017,12:00,-38,25.8,-12.2,
10/7/2017,0:00,-17.3,25.8,8.5,
10/7/2017,12:00,-18.9,25.8,6.9,
10/8/2017,0:00,-17,25.8,8.8,
10/8/2017,12:00,-18.9,25.8,6.9,
10/9/2017,0:00,-17.5,25.8,8.3,
10/9/2017,12:00,-19.3,25.8,6.5,
10/10/2017,0:00,-13.4,25.8,12.4,
10/10/2017,12:00,-15.8,25.8,10,
10/11/2017,0:00,-17.2,25.8,8.6,
10/11/2017,12:00,-18.1,25.8,7.7,
10/12/2017,0:00,-18.6,25.8,7.2,
10/12/2017,12:00,-18.6,25.8,7.2,
10/13/2017,0:00,-18.7,25.8,7.1,
10/13/2017,12:00,-18.2,25.8,7.6,
10/14/2017,0:00,-16.5,25.8,9.3,
10/14/2017,12:00,-17.8,25.8,8,
10/15/2017,0:00,-18.6,25.8,7.2,
10/15/2017,12:00,-18.6,25.8,7.2,
10/16/2017,0:00,-18.5,25.8,7.3,
10/16/2017,12:00,-18.2,25.8,7.6,
10/17/2017,0:00,-17.5,25.8,8.3,
10/17/2017,12:00,-18,25.8,7.8,
10/18/2017,0:00,-18.3,25.8,7.5,
10/18/2017,12:00,-18.1,25.8,7.7,
10/19/2017,0:00,-15.6,25.8,10.2,
10/19/2017,12:00,-14.3,25.8,11.5,
10/20/2017,0:00,-13.2,25.8,12.6,
10/20/2017,12:00,-12.9,25.8,12.9,
10/21/2017,0:00,-14.4,25.8,11.4,
10/21/2017,12:00,-15.2,25.8,10.6,
10/22/2017,0:00,-13.7,25.8,12.1,
10/22/2017,12:00,-11.5,25.8,14.3,
10/23/2017,0:00,-10.9,25.8,14.9,
10/23/2017,12:00,-11,25.8,14.8,
10/24/2017,0:00,-13.7,25.8,12.1,
10/24/2017,12:00,-14.2,25.8,11.6,
10/25/2017,0:00,-14.4,25.8,11.4,
10/25/2017,12:00,-14.1,25.8,11.7,
10/26/2017,0:00,-14.6,25.8,11.2,
10/26/2017,12:00,-14.4,25.8,11.4,
10/27/2017,0:00,-14.6,25.8,11.2,
10/27/2017,12:00,-15.3,25.8,10.5,
10/28/2017,0:00,-15.5,25.8,10.3,
10/28/2017,12:00,-15.9,25.8,9.9,
10/29/2017,0:00,-16,25.8,9.8,
10/29/2017,12:00,-16,25.8,9.8,
10/30/2017,0:00,-15.9,25.8,9.9,
10/30/2017,12:00,-15.1,25.8,10.7,
10/31/2017,0:00,-15.3,25.8,10.5,
10/31/2017,12:00,-15.3,25.8,10.5,
11/1/2017,0:00,-15.7,25.8,10.1,
11/1/2017,12:00,-15.8,25.8,10,
11/2/2017,0:00,-14,25.8,11.8,
11/2/2017,12:00,-15.2,25.8,10.6,
11/3/2017,0:00,-15.3,25.8,10.5,
11/3/2017,12:00,-15.5,25.8,10.3,
11/4/2017,0:00,-15.5,25.8,10.3,
11/4/2017,12:00,-11.5,25.8,14.3,
11/5/2017,0:00,-9.5,25.8,16.3,
11/5/2017,12:00,-10.3,25.8,15.5,
11/6/2017,0:00,-11.1,25.8,14.7,
11/6/2017,12:00,-11.4,25.8,14.4,
11/7/2017,0:00,-11.9,25.8,13.9,
11/7/2017,12:00,-11.8,25.8,14,
11/8/2017,0:00,-11.7,25.8,14.1,
11/8/2017,12:00,-12.6,25.8,13.2,
11/9/2017,0:00,-13.1,25.8,12.7,
11/9/2017,12:00,-13.3,25.8,12.5,
11/10/2017,0:00,-13.5,25.8,12.3,
11/10/2017,12:00,-13.3,25.8,12.5,
11/11/2017,0:00,-12.8,25.8,13,
11/11/2017,12:00,-12.8,25.8,13,
11/12/2017,0:00,-13,25.8,12.8,
11/12/2017,12:00,-13.3,25.8,12.5,
11/13/2017,0:00,-14.1,25.8,11.7,
11/13/2017,12:00,-13.5,25.8,12.3,
11/14/2017,0:00,-14.1,25.8,11.7,
11/14/2017,12:00,-13.5,25.8,12.3,
11/15/2017,0:00,-14.3,25.8,11.5,
11/15/2017,12:00,-14.6,25.8,11.2,
11/16/2017,0:00,-15.3,25.8,10.5,
11/16/2017,12:00,-15.2,25.8,10.6,
11/17/2017,0:00,-15,25.8,10.8,
11/17/2017,12:00,-15.3,25.8,10.5,
11/18/2017,0:00,-15.4,25.8,10.4,
11/18/2017,12:00,-15.6,25.8,10.2,
11/19/2017,0:00,-15.6,25.8,10.2,
11/19/2017,12:00,-15.5,25.8,10.3,
11/20/2017,0:00,-15.8,25.8,10,
11/20/2017,12:00,-15.6,25.8,10.2,
11/21/2017,0:00,-14.9,25.8,10.9,
11/21/2017,12:00,-9.2,25.8,16.6,
11/22/2017,0:00,-15.5,25.8,10.3,
11/22/2017,12:00,-15.7,25.8,10.1,
11/23/2017,0:00,-16,25.8,9.8,
11/23/2017,12:00,-16,25.8,9.8,
11/24/2017,0:00,-16.3,25.8,9.5,
11/24/2017,12:00,-16.6,25.8,9.2,
11/25/2017,0:00,-16.7,25.8,9.1,
11/25/2017,12:00,-16.6,25.8,9.2,
11/26/2017,0:00,-16.5,25.8,9.3,
11/26/2017,12:00,-16.6,25.8,9.2,
11/27/2017,0:00,-16.6,25.8,9.2,
11/27/2017,12:00,-16.6,25.8,9.2,
11/28/2017,0:00,-16.6,25.8,9.2,
11/28/2017,12:00,-16.8,25.8,9,
11/29/2017,0:00,-17.3,25.8,8.5,
11/29/2017,12:00,-17.5,25.8,8.3,
11/30/2017,0:00,-17,25.8,8.8,
11/30/2017,12:00,-17.3,25.8,8.5,
12/1/2017,0:00,-17.6,25.8,8.2,
12/1/2017,12:00,-17.8,25.8,8,
12/2/2017,0:00,-17.8,25.8,8,
12/2/2017,12:00,-17.5,25.8,8.3,
12/3/2017,0:00,-17.5,25.8,8.3,
12/3/2017,12:00,-17.6,25.8,8.2,
12/4/2017,0:00,-17.2,25.8,8.6,
12/4/2017,12:00,-17,25.8,8.8,
12/5/2017,0:00,-15.1,25.8,10.7,
12/5/2017,12:00,-13.7,25.8,12.1,
12/6/2017,0:00,-11.3,25.8,14.5,
12/6/2017,12:00,-15.1,25.8,10.7,
12/7/2017,0:00,-15.7,25.8,10.1,
12/7/2017,12:00,-15.9,25.8,9.9,
12/8/2017,0:00,-16.1,25.8,9.7,
12/8/2017,12:00,-14.8,25.8,11,
12/9/2017,0:00,-9.8,25.8,16,
12/9/2017,12:00,-9.8,25.8,16,
12/10/2017,0:00,-12.5,25.8,13.3,
12/10/2017,12:00,-12.7,25.8,13.1,
12/11/2017,0:00,-12.8,25.8,13,
12/11/2017,12:00,-13.8,25.8,12,
12/12/2017,0:00,-14.5,25.8,11.3,
12/12/2017,12:00,-14.8,25.8,11,
12/13/2017,0:00,-15.5,25.8,10.3,
12/13/2017,12:00,-16.1,25.8,9.7,
12/14/2017,0:00,-16.6,25.8,9.2,
12/14/2017,12:00,-17.1,25.8,8.7,
12/15/2017,0:00,-17.2,25.8,8.6,
12/15/2017,12:00,-17.3,25.8,8.5,
12/16/2017,0:00,-17.3,25.8,8.5,
12/16/2017,12:00,-17.4,25.8,8.4,
12/17/2017,0:00,-17.5,25.8,8.3,
12/17/2017,12:00,-17.5,25.8,8.3,
12/18/2017,0:00,-17.8,25.8,8,
12/18/2017,12:00,-18.3,25.8,7.5,
12/19/2017,0:00,-18.3,25.8,7.5,
12/19/2017,12:00,-18.4,25.8,7.4,
12/20/2017,0:00,-18.6,25.8,7.2,
12/20/2017,12:00,-18.7,25.8,7.1,
12/21/2017,0:00,-18.4,25.8,7.4,
12/21/2017,12:00,-18.5,25.8,7.3,
12/22/2017,0:00,-19,25.8,6.8,
12/22/2017,12:00,-19.3,25.8,6.5,
12/23/2017,0:00,-19.6,25.8,6.2,
12/23/2017,12:00,-19.7,25.8,6.1,
12/24/2017,0:00,-19.8,25.8,6,
12/24/2017,12:00,-19.9,25.8,5.9,
12/25/2017,0:00,-18.5,25.8,7.3,
12/25/2017,12:00,-17.3,25.8,8.5,
12/26/2017,0:00,-15.2,25.8,10.6,
12/26/2017,12:00,-15.5,25.8,10.3,
12/27/2017,0:00,-17.4,25.8,8.4,
12/27/2017,12:00,-17.6,25.8,8.2,
12/28/2017,0:00,-16.7,25.8,9.1,
12/28/2017,12:00,-14,25.8,11.8,
12/29/2017,0:00,-9.3,25.8,16.5,
12/29/2017,12:00,-9.3,25.8,16.5,
12/30/2017,0:00,-10.6,25.8,15.2,
12/30/2017,12:00,-11.6,25.8,14.2,
12/31/2017,0:00,-12.4,25.8,13.4,
12/31/2017,12:00,-13,25.8,12.8,
1/1/2018,0:00,-13.5,25.8,12.3,
1/1/2018,12:00,-13.7,25.8,12.1,
1/2/2018,0:00,-13.1,25.8,12.7,
1/2/2018,12:00,-13.8,25.8,12,
1/3/2018,0:00,-14.4,25.8,11.4,
1/3/2018,12:00,-14.6,25.8,11.2,
1/4/2018,0:00,-14.7,25.8,11.1,
1/4/2018,12:00,-14.7,25.8,11.1,
1/5/2018,0:00,-14.4,25.8,11.4,
1/5/2018,12:00,-14.2,25.8,11.6,
1/6/2018,0:00,-12.9,25.8,12.9,
1/6/2018,12:00,-12,25.8,13.8,
1/7/2018,0:00,-13.3,25.8,12.5,
1/7/2018,12:00,-13.3,25.8,12.5,
1/8/2018,0:00,-10.9,25.8,14.9,
1/8/2018,12:00,-8.9,25.8,16.9,
1/9/2018,0:00,-8.8,25.8,17,
1/9/2018,12:00,-8,25.8,17.8,
1/10/2018,0:00,-8.4,25.8,17.4,
1/10/2018,12:00,-10.5,25.8,15.3,
1/11/2018,0:00,-11.6,25.8,14.2,
1/11/2018,12:00,-12,25.8,13.8,
1/12/2018,0:00,-12.1,25.8,13.7,
1/12/2018,12:00,-11.1,25.8,14.7,
1/13/2018,0:00,-12.1,25.8,13.7,
1/13/2018,12:00,-12.1,25.8,13.7,
1/14/2018,0:00,-10.1,25.8,15.7,
1/14/2018,12:00,-10.4,25.8,15.4,
1/15/2018,0:00,-11.3,25.8,14.5,
1/15/2018,12:00,-10.8,25.8,15,
1/16/2018,0:00,-13.3,25.8,12.5,
1/16/2018,12:00,-14.2,25.8,11.6,
1/17/2018,0:00,-14.7,25.8,11.1,
1/17/2018,12:00,-14.5,25.8,11.3,
1/18/2018,0:00,-12.7,25.8,13.1,
1/18/2018,12:00,-12.9,25.8,12.9,
1/19/2018,0:00,-14.1,25.8,11.7,
1/19/2018,12:00,-15.3,25.8,10.5,
1/20/2018,0:00,-15.7,25.8,10.1,
1/20/2018,12:00,-16,25.8,9.8,
1/21/2018,0:00,-15.1,25.8,10.7,
1/21/2018,12:00,-13.2,25.8,12.6,
1/22/2018,0:00,-13.8,25.8,12,
1/22/2018,12:00,-15.5,25.8,10.3,
1/23/2018,0:00,-15.6,25.8,10.2,
1/23/2018,12:00,-15.6,25.8,10.2,
1/24/2018,0:00,-15.6,25.8,10.2,
1/24/2018,12:00,-15.8,25.8,10,
1/25/2018,0:00,-16,25.8,9.8,
1/25/2018,12:00,-16.1,25.8,9.7,
1/26/2018,0:00,-16.5,25.8,9.3,
1/26/2018,12:00,-16.3,25.8,9.5,
1/27/2018,0:00,-12.8,25.8,13,
1/27/2018,12:00,-12.2,25.8,13.6,
1/28/2018,0:00,-12.9,25.8,12.9,
1/28/2018,12:00,-11.3,25.8,14.5,
1/29/2018,0:00,-11,25.8,14.8,
1/29/2018,12:00,-12.7,25.8,13.1,
1/30/2018,0:00,-14.1,25.8,11.7,
1/30/2018,12:00,-14.9,25.8,10.9,
1/31/2018,0:00,-10.9,25.8,14.9,
1/31/2018,12:00,-11.1,25.8,14.7,
2/1/2018,0:00,-9,25.8,16.8,
2/1/2018,12:00,-6.4,25.8,19.4,
2/2/2018,0:00,-5.8,25.8,20,
2/2/2018,12:00,-6.1,25.8,19.7,
2/3/2018,0:00,-8.9,25.8,16.9,
2/3/2018,12:00,-9.3,25.8,16.5,
2/4/2018,0:00,-9.3,25.8,16.5,
2/4/2018,12:00,-8.9,25.8,16.9,
2/5/2018,0:00,-9.3,25.8,16.5,
2/5/2018,12:00,-6.6,25.8,19.2,
2/6/2018,0:00,-6.4,25.8,19.4,
2/6/2018,12:00,-7.6,25.8,18.2,
2/7/2018,0:00,-8.3,25.8,17.5,
2/7/2018,12:00,-7.4,25.8,18.4,
2/8/2018,0:00,-9,25.8,16.8,
2/8/2018,12:00,-8,25.8,17.8,
2/9/2018,0:00,-7.2,25.8,18.6,
2/9/2018,12:00,-6.2,25.8,19.6,
2/10/2018,0:00,-7.9,25.8,17.9,
2/10/2018,12:00,-6.5,25.8,19.3,
2/11/2018,0:00,-5.6,25.8,20.2,
2/11/2018,12:00,-4.9,25.8,20.9,
2/12/2018,0:00,-7,25.8,18.8,
2/12/2018,12:00,-7.6,25.8,18.2,
2/13/2018,0:00,-9.6,25.8,16.2,
2/13/2018,12:00,-9.5,25.8,16.3,
2/14/2018,0:00,-9.8,25.8,16,
2/14/2018,12:00,-9.1,25.8,16.7,
2/15/2018,0:00,-8,25.8,17.8,
2/15/2018,12:00,-7.2,25.8,18.6,
2/16/2018,0:00,-4.5,25.8,21.3,
2/16/2018,12:00,-6.6,25.8,19.2,
2/17/2018,0:00,-8.3,25.8,17.5,
2/17/2018,12:00,-8.8,25.8,17,
2/18/2018,0:00,-9.6,25.8,16.2,
2/18/2018,12:00,-8.9,25.8,16.9,
2/19/2018,0:00,-9.5,25.8,16.3,
2/19/2018,12:00,-9.4,25.8,16.4,
2/20/2018,0:00,-9.2,25.8,16.6,
2/20/2018,12:00,-7.9,25.8,17.9,
2/21/2018,0:00,-8.9,25.8,16.9,
2/21/2018,12:00,-8,25.8,17.8,
2/22/2018,0:00,-10.1,25.8,15.7,
2/22/2018,12:00,-10.4,25.8,15.4,
2/23/2018,0:00,-10.6,25.8,15.2,
2/23/2018,12:00,-10.4,25.8,15.4,
2/24/2018,0:00,-10.6,25.8,15.2,
2/24/2018,12:00,-10.9,25.8,14.9,
2/25/2018,0:00,-10.8,25.8,15,
2/25/2018,12:00,-11.1,25.8,14.7,
2/26/2018,0:00,-11.1,25.8,14.7,
2/26/2018,12:00,-10.8,25.8,15,
2/27/2018,0:00,-10.9,25.8,14.9,
2/27/2018,12:00,-10.6,25.8,15.2,
2/28/2018,0:00,-11.1,25.8,14.7,
2/28/2018,12:00,-11.1,25.8,14.7,
3/1/2018,0:00,-10.8,25.8,15,
3/1/2018,12:00,-10.1,25.8,15.7,
3/2/2018,0:00,-10.8,25.8,15,
3/2/2018,12:00,-11.2,25.8,14.6,
3/3/2018,0:00,-11.2,25.8,14.6,
3/3/2018,12:00,-11.1,25.8,14.7,
3/4/2018,0:00,-11.3,25.8,14.5,
3/4/2018,12:00,-11.2,25.8,14.6,
3/5/2018,0:00,-11.5,25.8,14.3,
3/5/2018,12:00,-11.8,25.8,14,
3/6/2018,0:00,-12,25.8,13.8,
3/6/2018,12:00,-12.1,25.8,13.7,
3/7/2018,0:00,-12.1,25.8,13.7,
3/7/2018,12:00,-11.4,25.8,14.4,
3/8/2018,0:00,-11.4,25.8,14.4,
3/8/2018,12:00,-11.7,25.8,14.1,
3/9/2018,0:00,-11.2,25.8,14.6,
3/9/2018,12:00,-11.5,25.8,14.3,
3/10/2018,0:00,-11.3,25.8,14.5,
3/10/2018,12:00,-11.2,25.8,14.6,
3/11/2018,0:00,-11.5,25.8,14.3,
3/11/2018,12:00,-11.9,25.8,13.9,
3/12/2018,0:00,-11.8,25.8,14,
3/12/2018,12:00,-11.6,25.8,14.2,
3/13/2018,0:00,-11.2,25.8,14.6,
3/13/2018,12:00,-7.2,25.8,18.6,
3/14/2018,0:00,-7,25.8,18.8,
3/14/2018,12:00,-6.7,25.8,19.1,
3/15/2018,0:00,-6.8,25.8,19,
3/15/2018,12:00,-6.7,25.8,19.1,
3/16/2018,0:00,-6.2,25.8,19.6,
3/16/2018,12:00,-7.3,25.8,18.5,
3/17/2018,0:00,-8.6,25.8,17.2,
3/17/2018,12:00,-7.1,25.8,18.7,
3/18/2018,0:00,-7.4,25.8,18.4,
3/18/2018,12:00,-8.6,25.8,17.2,
3/19/2018,0:00,-9.5,25.8,16.3,
3/19/2018,12:00,-9.6,25.8,16.2,
3/20/2018,0:00,-9.9,25.8,15.9,
3/20/2018,12:00,-7.6,25.8,18.2,
3/21/2018,0:00,-4.8,25.8,21,
3/21/2018,12:00,-5.2,25.8,20.6,
3/22/2018,0:00,-7.3,25.8,18.5,
3/22/2018,12:00,-7.5,25.8,18.3,
3/23/2018,0:00,-8.2,25.8,17.6,
3/23/2018,12:00,-6.2,25.8,19.6,
3/24/2018,0:00,-9.4,25.8,16.4,
3/24/2018,12:00,-9.1,25.8,16.7,
3/25/2018,0:00,-9.6,25.8,16.2,
3/25/2018,12:00,-9.7,25.8,16.1,
3/26/2018,0:00,-10.4,25.8,15.4,
3/26/2018,12:00,-10.4,25.8,15.4,
3/27/2018,0:00,-10.8,25.8,15,
3/27/2018,12:00,-11,25.8,14.8,
3/28/2018,0:00,-10.4,25.8,15.4,
3/28/2018,12:00,-10.4,25.8,15.4,
3/29/2018,0:00,-8.9,25.8,16.9,
3/29/2018,12:00,-8.4,25.8,17.4,
3/30/2018,0:00,-8.9,25.8,16.9,
3/30/2018,12:00,-8.7,25.8,17.1,
3/31/2018,0:00,-9,25.8,16.8,
3/31/2018,12:00,-8.3,25.8,17.5,
4/1/2018,0:00,-11.1,25.8,14.7,
4/1/2018,12:00,-8.1,25.8,17.7,
4/2/2018,0:00,0.4,25.8,0.4,
4/2/2018,12:00,-3.9,25.8,21.9,
4/3/2018,0:00,-6.6,25.8,19.2,
4/3/2018,12:00,-7.8,25.8,18,
4/4/2018,0:00,-8.8,25.8,17,
4/4/2018,12:00,-8.3,25.8,17.5,
4/5/2018,0:00,-9.4,25.8,16.4,
4/5/2018,12:00,-9.4,25.8,16.4,
4/6/2018,0:00,-9.8,25.8,16,
4/6/2018,12:00,-9,25.8,16.8,
4/7/2018,0:00,-10.5,25.8,15.3,
4/7/2018,12:00,-10.2,25.8,15.6,
4/8/2018,0:00,-10.2,25.8,15.6,
4/8/2018,12:00,-9.9,25.8,15.9,
4/9/2018,0:00,-10.6,25.8,15.2,
4/9/2018,12:00,-9.2,25.8,16.6,
4/10/2018,0:00,-8.9,25.8,16.9,
4/10/2018,12:00,-9.4,25.8,16.4,
4/11/2018,0:00,-6.8,25.8,19,
4/11/2018,12:00,-6.8,25.8,19,
4/12/2018,0:00,-8.8,25.8,17,
4/12/2018,12:00,-7.2,25.8,18.6,
4/13/2018,0:00,-9.2,25.8,16.6,
4/13/2018,12:00,-8.1,25.8,17.7,
4/14/2018,0:00,-8.9,25.8,16.9,
4/14/2018,12:00,-9.1,25.8,16.7,
4/15/2018,0:00,-9.9,25.8,15.9,
4/15/2018,12:00,-9,25.8,16.8,
4/16/2018,0:00,-9.9,25.8,15.9,
4/16/2018,12:00,-8.7,25.8,17.1,
4/17/2018,0:00,-9.5,25.8,16.3,
4/17/2018,12:00,-8.1,25.8,17.7,
4/18/2018,0:00,-8.7,25.8,17.1,
4/18/2018,12:00,-7.7,25.8,18.1,
4/19/2018,0:00,-6.9,25.8,18.9,
4/19/2018,12:00,-5.1,25.8,20.7,
4/20/2018,0:00,-5.9,25.8,19.9,
4/20/2018,12:00,-6.3,25.8,19.5,
4/21/2018,0:00,-8,25.8,17.8,
4/21/2018,12:00,-6.6,25.8,19.2,
4/22/2018,0:00,-7.2,25.8,18.6,
4/22/2018,12:00,-5.7,25.8,20.1,
4/23/2018,0:00,-6.6,25.8,19.2,
4/23/2018,12:00,-5.3,25.8,20.5,
4/24/2018,0:00,-8.7,25.8,17.1,
4/24/2018,12:00,-6.9,25.8,18.9,
4/25/2018,0:00,-8,25.8,17.8,
4/25/2018,12:00,-6.3,25.8,19.5,
4/26/2018,0:00,-6.8,25.8,19,
4/26/2018,12:00,-5.7,25.8,20.1,
4/27/2018,0:00,-7.2,25.8,18.6,
4/27/2018,12:00,-8.8,25.8,17,
4/28/2018,0:00,-8.7,25.8,17.1,
4/28/2018,12:00,-5.7,25.8,20.1,
4/29/2018,0:00,-6.6,25.8,19.2,
4/29/2018,12:00,-3.5,25.8,22.3,
4/30/2018,0:00,-4.2,25.8,21.6,
4/30/2018,12:00,-3.2,25.8,22.6,
5/1/2018,0:00,-3,25.8,22.8,
5/1/2018,12:00,-3.5,25.8,22.3,
5/2/2018,0:00,-4.1,25.8,21.7,
5/2/2018,12:00,-4.1,25.8,21.7,
5/3/2018,0:00,-4.1,25.8,21.7,
5/3/2018,12:00,-4.4,25.8,21.4,
5/4/2018,0:00,-5.2,25.8,20.6,
5/4/2018,12:00,-4.2,25.8,21.6,
5/5/2018,0:00,-5,25.8,20.8,
5/5/2018,12:00,-3.1,25.8,22.7,
5/6/2018,0:00,-2,25.8,23.8,
5/6/2018,12:00,-2.1,25.8,23.7,
5/7/2018,0:00,-4.2,25.8,21.6,
5/7/2018,12:00,-2.6,25.8,23.2,
5/8/2018,0:00,-1.3,25.8,24.5,
5/8/2018,12:00,-1.6,25.8,24.2,
5/9/2018,0:00,-1.6,25.8,24.2,
5/9/2018,12:00,-1,25.8,24.8,
5/10/2018,0:00,-4.3,25.8,21.5,
5/10/2018,12:00,-3.1,25.8,22.7,
5/11/2018,0:00,-4.7,25.8,21.1,
5/11/2018,12:00,-3.3,25.8,22.5,
5/12/2018,0:00,-4.5,25.8,21.3,
5/12/2018,12:00,-3.3,25.8,22.5,
5/13/2018,0:00,-3.4,25.8,22.4,
5/13/2018,12:00,-4,25.8,21.8,
5/14/2018,0:00,-4,25.8,21.8,
5/14/2018,12:00,-4.4,25.8,21.4,
5/15/2018,0:00,-4.6,25.8,21.2,
5/15/2018,12:00,-4.9,25.8,20.9,
5/16/2018,0:00,-4.9,25.8,20.9,
5/16/2018,12:00,-5.7,25.8,20.1,
5/17/2018,0:00,-5.9,25.8,19.9,
5/17/2018,12:00,-5.8,25.8,20,
5/18/2018,0:00,-5.9,25.8,19.9,
5/18/2018,12:00,-5.7,25.8,20.1,
